rest_id,Restaurant Name,Locality,Area Code,Address,City Code,Cuisine,Cost for 2,Is Recommended,Phone Numbers,Lat Longs,Description,Minimum Order,Delivery Charge Threshold,Compulsory Delivery Charge,Night Delivery fee,Restaurant Packing Charges,Service Tax (%),Service Charge (%),VAT (%),Commission Expression,Payment type,GSTIN Number,Business Entity name,GST Enabled,Go Live Date,Item_SGST,Item_CGST,Item_IGST,Item_inclusive,PC_SGST,PC_CGST,PC_IGST,PC_inclusive,SC_SGST,SC_CGST,SC_IGST,SC_inclusive,Normal Preptime,Peak Preptime,Orders Notify Email,Orders Notify Mobile,Restaurant Category,Parent Id,Monday Open 1,Monday Close 1,Monday Open 2,Monday Close 2,Monday Open 3,Monday Close 3,Tuesday Open 1,Tuesday Close 1,Tuesday Open 2,Tuesday Close 2,Tuesday Open 3,Tuesday Close 3,Wednesday Open 1,Wednesday Close 1,Wednesday Open 2,Wednesday Close 2,Wednesday Open 3,Wednesday Close 3,Thursday Open 1,Thursday Close 1,Thursday Open 2,Thursday Close 2,Thursday Open 3,Thursday Close 3,Friday Open 1,Friday Close 1,Friday Open 2,Friday Close 2,Friday Open 3,Friday Close 3,Saturday Open 1,Saturday Close 1,Saturday Open 2,Saturday Close 2,Saturday Open 3,Saturday Close 3,Sunday Open 1,Sunday Close 1,Sunday Open 2,Sunday Close 2,Sunday Open 3,Sunday Close 3,SV Enabled,Is Veg
11359,Dilli 6 on Wheels,sector 32,19,"Shop no 84 & 87, Huda market, sector 32",2,North Indian,200,0,"P9873372240,9873372900","28.445455,77.04470500000002",0,0,200,30,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.13135,[bill_without_taxes]*0.18,1,06AADCL0075C1Z1,LALAJI KITCHEN PRIVATE LIMITED,1,dt:01-07-2017,0.06,0.06,0,0,0,0,0,0,0,0,0,0,15,20,piyushgupta1504@gmail.com,9873372240,,1890,900,2100,,,,,900,2100,,,,,900,2100,,,,,900,2100,,,,,900,2100,,,,,900,2100,,,,,900,2100,,,,,1,0
11369,Veg Ex,DLF phase 3,17,"S-27/17, Nathupura,DLF Phase 3, Gurgaon",2,North Indian,500,0,P8080805380,"28.486376,77.10332749999998",0,0,200,30,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.125,[bill_without_taxes]*0.15,1,06AVIPS7939P1ZH,D S BIRYANI CORNER,1,dt:01-07-2017,0.125,0,0,0,0,0,0,0,0,0,0,0,15,20,vegexkitchen@gmail.com,9595079079,,1648,1100,2245,,,,,1100,2245,,,,,1100,2245,,,,,1100,2245,,,,,1100,2245,,,,,1100,2245,,,,,1100,2245,,,,,1,1
11374,Veg Ex,South city 2,19,"AG-59 Ground Floor, Unitech Arcadia, Sector 49",2,North Indian,500,0,P9717161810,"28.420353,77.05180399999995",0,0,200,30,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.1313,[bill_without_taxes]*0.15,1,06AVIPS7939P1ZH,D S BIRYANI CORNER,1,dt:01-07-2017,0.1313,0,0,0,0,0,0,0,0,0,0,0,15,20,vegexkitchen@gmail.com,9595079079,,1648,1100,2245,,,,,1100,2245,,,,,1100,2245,,,,,1100,2245,,,,,1100,2245,,,,,1100,2245,,,,,1100,2245,,,,,1,1
11379,Eggers Madhouse,Unitech Infospace,30,"Amenity Block, Unitech Infospace, Dundahera, Gurgaon",2,Fast Food,600,0,"P9910677266,8588086938","28.511252,77.07143500000006",0,0,200,30,30,30,([CART_SUBTOTAL]+30)*0.06,[CART_SUBTOTAL]*0,([CART_SUBTOTAL]+30)*0.13125,[bill_without_taxes]*0.18,1,06AAXFM4357K1ZK,MSU HOSPITALITY SERVICES LLP,1,dt:01-07-2017,0.09,0.09,0,0,0,0,0,0,0,0,0,0,20,20,hatchus@eggersmadhouse.com,9910677266,,356,900,2359,,,,,900,2359,0,15,,,900,2359,0,15,,,900,2359,0,15,,,900,2359,0,15,,,900,1800,,,,,,,,,,,1,0
11408,Burger Point,Sector 31,18,"Shop no. 163, Sector 31, Huda Market, Gurgaon",2,Fast Food,350,0,P9540776727,"28.453006,77.05091500000003",0,0,200,0,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.18,1,06BGHPB4190A1ZZ,RP Enterprises,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,15,20,sonalbhatnagar8@gmail.com,9540776727,,168,1130,2200,,,,,1130,2200,,,,,1130,2200,,,,,1130,2200,,,,,1130,2200,,,,,1130,2200,,,,,1130,2200,,,,,1,0
11409,The Chocolate Room,sector 39,18,"Unitech Cyber Park, Sector 39, Tower B, Ground Floor, Gurgaon",2,"Continental,Mexican",700,0,"P9717626696,01244009026","28.443162,77.05517399999997",0,0,200,0,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.1313,[bill_without_taxes]*0.20,1,,,1,dt:01-07-2017,0.1313,0,0,0,0,0,0,0,0,0,0,0,15,20,foodiesenterprises@gmail.com,9560897304,,1002,1030,2200,,,,,1030,2200,,,,,1030,2200,,,,,1030,2200,,,,,1030,2200,,,,,1030,2200,,,,,,,,,,,1,0
11411,Dawat - The Live Kitchen,Sector 10,35,"SCO 77, Sector 10 A, Gurgaon",2,"North Indian,Chinese",600,0,"P01244077577,9718987577,9555040055","28.441147,77.0077",0,0,200,0,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.20,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,15,20,shivgaur55@gmail.com,"97,189,875,779,555,000,000",,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1,0
11417,Barbeque Corner,baani square,19,"G-107, Baani Square, Sector 50, Gurgaon",2,North Indian,600,0,"P01244110598,01244110499,8826985695","28.425892211769092,77.05744347619634",0,0,200,30,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.18,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,15,10,thebarbequecorner7@gmail.com,9810443971,,,1800,2300,,,,,1800,2300,,,,,1800,2300,,,,,1800,2300,,,,,1800,2300,,,,,1800,2300,,,,,1800,2300,,,,,0,0
11424,In Chithai,DLF Phase-3,17,"U-9/26, DLF Phase-3",2,"Chinese,Italian",350,0,"P9818845405,9650024696","28.49354,77.09390299999995",0,0,200,0,30,10,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.18,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,15,20,inchithaicafe@gmail.com,"98,188,454,059,650,000,000",,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,0,0
11425,Moms Kitchen,DLF Phase-3,17,"U-9/26, DLF Phase-3",2,"North Indian,Snacks",300,0,"P9999605066,9999605756","28.49354,77.09390299999995",0,0,200,0,30,20,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.15,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,15,20,momskitchendlf3@gmail.com,"99,996,050,669,999,600,000",,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1100,2300,,,,,1,0
11429,Subway,Metro Park,18,"Shop No.16, Metro Park Food Court, Huda City Centre",2,"Fast Food,Healthy Food",400,0,"P9711990805,9711990806","28.458866,77.072632",0,0,200,30,30,0,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.15,1,06AAKCS4797F1ZW,Siddhartha Multi Ventures Private Limited,1,dt:01-07-2017,0.09,0.09,0,0,0,0,0,0,0,0,0,0,15,20,"sushma@charteredaccountantfirm.com,nupoor.goel@gmail.com","9,71,19,90,80,59,71,19,00,000",,2,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1,0
11430,Pinjra,Sector 57,88,"Opposite Ryders Sports Academy, Sector 57, MKM Market, Gurgaon",2,"Chinese,Indian",300,0,"P9581710003,9581710004","28.425,77.08699999999999",0,0,200,30,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.15,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,15,20,pinjrarestaurants@gmail.com,"95,817,100,039,581,700,000",,,1200,2245,,,,,1200,2245,,,,,1200,2245,,,,,1200,2245,,,,,1200,2245,,,,,1200,2245,,,,,1200,2245,,,,,1,0
11432,Berco's,sector 47,19,"07, AVA Court Mall, Malibu Towne, Sector 47 Gurgaon, next to Park",2,"Chinese,Thai",1000,0,"P01244690699,01242848248,9015555505","28.419853,77.04753000000005",0,0,200,30,30,[CART_SUBTOTAL]<250?30:0,([CART_SUBTOTAL]+([CART_SUBTOTAL]<250?30:0))*0.06,[CART_SUBTOTAL]*0,([CART_SUBTOTAL]+([CART_SUBTOTAL]<250?30:0))*0.1313,[bill_without_taxes]*0.15,1,06AAIFT9847J1ZH,THE FOOD FACTORY,1,dt:01-07-2017,0.09,0.09,0,0,0,0,0,0,0,0,0,0,15,20,"yangshurai@gmail.com,arpita0302@gmail.com",9015555505,,108,1230,2359,,,,,1230,2359,,,,,1230,2359,,,,,1230,2359,,,,,1230,2359,,,,,1230,2359,,,,,1230,2359,,,,,0,0
11433,Wah Ji Wah,Subhash chowk,19,"Shop 1A, Subhash Chowk, Near Omaxe Celebration Mall, Sohna Road, Gurgaon",2,"North Indian,Chinese",400,0,"P9250003661,01246999905","28.426933,77.03766799999994",0,0,200,30,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.18,1,06AAEFO4252E1ZK,O F FOODS,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,15,20,offoods@gmail.com,9250003661,,966,,,,,,,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,1130,2230,,,,,1,1
11466,Anandini Himalaya Tea,Sector 18,30,"Building No1, Govt. School Road, Sarhaul, Sector 18, Gurgaon",2,Beverages,300,0,"P01244218798,9999644148","28.485314,77.06675999999993",0,0,200,30,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.125,[bill]*0.18,1,,,1,dt:01-07-2017,0.125,0,0,0,0,0,0,0,0,0,0,0,15,20,info@anandinihimalayatea.com,9999644148,,1650,1100,1800,,,,,1100,1800,,,,,1100,1800,,,,,1100,1800,,,,,1100,1800,,,,,1100,1800,,,,,,,,,,,1,0
11655,91 Kitchen,Huda City Center Metro Station,18,"shop no 15, north court, huda city center, gurgaon",2,"North Indian,Fast Food",300,0,P9910492309,"28.458914982149018,77.07240111506655",,0,200,30,30,10,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.22,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,mathurrohan85@gmail.com,9910492309,,,930,2230,,,,,930,2230,,,,,930,2230,,,,,930,2230,,,,,930,2230,,,,,930,2230,,,,,930,2230,,,,,1,0
11656,Burger Xpress,Sector 14,29,"Shop 140, opposite hanuman mandir, sec 14 main market, gurgaon",2,Fast Food,450,0,"P8743831116,9650857201","28.4743689,77.0486426",0,0,200,0,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.20,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,20,25,sumit.developewebapp@gmail.com,9999747436,,1657,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1,0
11665,Kung Fu Chow,Huda City Center Metro Station,18,"Shop no 6, food court, huda city center metro station, sector 29",2,Chinese,300,0,"P9999005050,01242970955","28.45883009093579,77.0723903862305",0,0,200,30,30,10,[CART_SUBTOTAL]*0.06,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.1313,[bill_without_taxes]*0.16,1,,,1,dt:01-07-2017,0.1313,0.06,0,0,0,0,0,0,0,0,0,0,20,25,manharan26@gmail.com,9999005050,,,1100,2200,,,,,1100,2200,,,,,1100,2200,,,,,1100,2200,,,,,1100,2200,,,,,1100,2200,,,,,1100,2200,,,,,0,0
11667,Big Wong,Galleria,87,"1st floor , Cross point mall, DLF Phase 4",2,"Chinese,Thai",1000,0,"P01244288666,01244277666","28.468342,77.083394",0,0,200,30,30,25,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,([CART_SUBTOTAL]+25)*0.1313,[bill_without_taxes]*0.18,1,,,1,dt:01-07-2017,0.09,0.09,0,0,0,0,0,0,0,0,0,0,20,25,"tamang.bimla@yahoo.in,sumitgulia009@gmail.com",9871765999,,121,1130,1530,1800,2245,,,1130,1530,1800,2245,,,1130,1530,1800,2245,,,1130,1530,1800,2245,,,1130,2245,,,,,1130,2245,,,,,1130,2245,,,,,0,0
11668,Pizza Hut,Sushant Lok,87,"Centerpoint Building, A Block, Sushant Lok 1, Gurgaon",2,"Fast Food,Pizzas",500,0,"P01244040848,01244066666,9599958584","28.468441,77.07431900000006",0,0,200,30,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.06,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.145,[bill_without_taxes]*0.17,1,06AABCD5534A1Z9,Devyani International Pvt. Ltd,1,dt:01-07-2017,0.09,0.09,0,0,0.09,0.09,0,0,0,0,0,0,20,25,phgurgaon@dil-rjcorp.com,,,721,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1,0
11669,Pizza Hut,Sector- 14,29,"SCO-24 ,Sector-14,Gurgaon",2,"Fast Food,Pizzas",500,0,"P01244279174,9599958584","28.475598,77.04476799999998",0,0,200,30,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.058,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.145,[bill_without_taxes]*0.17,1,06AABCD5534A1Z9,Devyani International Pvt. Ltd,1,dt:01-07-2017,0.09,0.09,0,0,0.09,0.09,0,0,0,0,0,0,20,25,phsec14@dil-rjcorp.com,,,721,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1,0
11671,Pizza Hut,Omaxe Mall,19,"Shop No. 11, Ground Floor, Omaxe Gurgaon Mall,Sohna Road, Gurgaon",2,"Fast Food,Pizzas",500,0,"P01244215331,9650477397,9599958584","28.410985,77.04315599999995",0,0,200,30,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.058,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.145,[bill_without_taxes]*0.17,1,06AABCD5534A1Z9,Devyani International Pvt. Ltd,1,dt:01-07-2017,0.09,0.09,0,0,0.09,0.09,0,0,0,0,0,0,20,25,phd.omaxe@dil-rjcorp.com,9650477397,,721,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,0,0
11672,Pizza Hut Delivery,Sector- 4,35,"SCF No # 37, HUDA Market,Sector-4 Gurgaon,Haryana",2,"Fast Food,Pizzas",500,0,"P01244200009,01244200010,9599958584","28.473515,77.00947399999995",0,0,200,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.058,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.145,[bill_without_taxes]*0.17,1,06AABCD5534A1Z9,Devyani International Pvt. Ltd,1,dt:01-07-2017,0.09,0.09,0,0,0.09,0.09,0,0,0,0,0,0,20,25,phd.sector4@dil-rjcorp.com,,,721,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,0,0
11673,Pizza Hut Delivery,Seector- 10,35,"SCO 3, Plot No 19, Sector 10 A, Urban Estate,Gurgaon, Haryana",2,"Fast Food,Pizzas",500,0,"P01244008716,9599958584","28.43992817925589,77.00681743435757",0,0,200,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.06,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.145,[bill_without_taxes]*0.17,1,06AABCD5534A1Z9,Devyani International Pvt. Ltd,1,dt:01-07-2017,0.09,0.09,0,0,0.09,0.09,0,0,0,0,0,0,20,25,phd.sec10@dil-rjcorp.com,,,721,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,0,0
11744,Yo! Dimsum,MGF Metropolitian Mall,17,"3rd floor, MGF Metro Politian Mall Food Court",2,"Chinese,Fast Food",150,0,P7838857419,"28.480581,77.08020199999999",,0,200,0,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.20,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,15,20,alishastarfoodsindia@gmail.com,7838857419,,1675,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1,0
11746,Dhaba Pattho Da,Sector 18,30,"palam vihar more,opp old jwala mill,sec 18,old delhi gurgaon road,gurgaon",2,"North Indian,Chinese",300,0,P9999891564,"28.503052,77.067949",,0,200,30,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.25,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,15,20,dpdmanagement86@gmail.com,9999891564,,1889,1200,2359,0,150,,,0,150,,,,,1200,2359,,,,,1200,2359,0,150,,,1200,2359,0,150,,,1200,2359,0,150,,,1200,2359,0,150,,,0,0
11748,Subway,New Colony,35,L-82 New Colony Gurgaon,2,"American,Fast Food,Healthy Food,Salads",400,0,"P01246510008,9560556213,9560556216","28.467303,77.01771499999995",,0,200,30,0,0,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.15,1,,,1,dt:01-07-2017,0.09,0.09,0,0,0,0,0,0,0,0,0,0,15,20,harish.makkar21@gmail.com,"9560556213, 9560556216",,2,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1100,2230,,,,,1,0
11750,Harish Bakery,Old Railway Road,35,"21/11, Shiv Puri Old Railway Road Gurgaon",2,"North Indian,Chinese,Desserts,South Indian,Fast Food",400,0,"P9811514151,9811512151,01244079418","28.47206737658082,77.01845739881128",,0,200,30,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.15,1,06AABCH2910G1Z3,Harish Bakers & Confectioners Pvt. Ltd.,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,15,20,care@harishbakery.com,"9811514151, 9811512151",,1676,1000,2200,,,,,1000,2200,,,,,1000,2200,,,,,1000,2200,,,,,1000,2200,,,,,1000,2200,,,,,1000,2200,,,,,1,0
11752,Subway,MG Road Central Arcade,17,"130, Central Arcade DLF Phase 2, MG Road Gurgaon",2,"American,Fast Food,Healthy Food,Salads",400,0,"P1244072952,9910563778","28.48104837381154,77.08554778157998",,0,200,30,30,0,0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.15,1,06AABFY5854F1Z1,YUMMY FOOD SERVICES,1,dt:01-07-2017,0.09,0.09,0,0,0,0,0,0,0,0,0,0,15,20,"yummyfoodservices@yahoo.com, gautammhr144@gmail.com","8,28,50,76,89,69,91,05,00,000",,2,900,2300,,,,,900,2300,,,,,900,2300,,,,,900,2300,,,,,900,2300,,,,,900,2300,,,,,900,2300,,,,,1,0
11757,Diju da dhaba,Sector 23,30,"shop no49,sector 23,huda market,gurgaon",2,North Indian,150,0,"P7065538409,7065538410,8510940881","28.510796,77.04791499999999",,0,200,0,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.15,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,15,20,jgd.yaashika@gmail.com,7834800482,,2079,1130,1545,1900,2230,,,1130,1545,1900,2230,,,1130,1545,1900,2230,,,1130,1545,1900,2230,,,1130,1545,1900,2230,,,1130,1545,1900,2230,,,1130,1545,1900,2230,,,0,1
11760,Sona Chinese Outlet,Palam Vyapar kendra,30,"c124,palam vyapar kendra,opp gate no 2,near idbi bank,palam vihar gurgaon",2,Chinese,350,0,P9990167311,"28.509009,77.03092600000002",,0,200,0,30,15,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.15,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,15,20,info.manoravi@gmail.com,9990167311,,,1100,2130,,,,,1100,2130,,,,,1100,2130,,,,,1100,2130,,,,,1100,2130,,,,,1100,2130,,,,,1100,2130,,,,,1,0
11761,One Dollar Curry,Galleria Market,87,"SF-81, First Floor, Galleria Market",2,"Chinese,Indian",250,0,"P9810109674,01246456464","28.467523,77.08165600000007",,0,200,0,30,20,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill]*0.23,1,,,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,15,20,sheeks4444@yahoo.in,9810230008,,,1115,2230,,,,,1115,2230,,,,,1115,2230,,,,,1115,2230,,,,,1115,2230,,,,,1115,2230,,,,,1115,2230,,,,,1,0
11763,Not Just Paranthas,DT City Central Mall,87,"Shop No 208-209, 2nd floor, DT City Center Mall MG Road Near MG Road Metro Station",2,"Mughlai,Indian,Pakistani",500,0,"P01244222660,01244222661,01244222662","28.479067,77.08035700000005",,0,200,0,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.06,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.1313,[bill_without_taxes]*0.14,1,,,1,dt:01-07-2017,0.1313,0.06,0,0,0,0,0,0,0,0,0,0,15,20,"njpadmin@gmail.com, njpcorp@gmail.com",9311044554,,1720,1130,2330,,,,,1130,2330,,,,,1130,2330,,,,,1130,2330,,,,,1130,2330,,,,,1130,2330,,,,,1130,2330,,,,,1,0
11764,Sushi House Mafia,Sector 29,18,"Leisure Vally road, Sector 29, Gurgaon",2,"Asian,Sushi",750,0,P9811807878,"28.471642,77.06469700000002",,0,200,0,30,50,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.1313,[bill_without_taxes]*0.15,1,,,1,dt:01-07-2017,0.1313,0,0,0,0,0,0,0,0,0,0,0,15,20,hello@eggjactly.in,9811807878,,,1810,2350,,,,,1810,2350,,,,,1810,2350,,,,,1810,2350,,,,,1810,2350,,,,,1810,2350,,,,,1810,2350,,,,,1,0
11765,Picco Licko,Sector 18,30,"plot no 74, first floor, behind police station, sector 18",2,"Desserts,Ice Cream",200,0,"P01244034333,01244039333","28.487583,77.065247",,0,200,30,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.16,1,06AAHCP7224R1ZT,PICCOLICKO FOODS PVT.LTD,1,dt:01-07-2017,0.09,0.09,0,1,0,0,0,1,0,0,0,0,15,20,vikas@piccolicko.com,9540567333,,3023,1100,2100,,,,,,,,,,,1100,2100,,,,,1100,2100,,,,,1100,2100,,,,,1100,2100,,,,,1100,2100,,,,,1,1
11766,Chicago Pizza,Huda City Center,18,"#12 Metro Park, Huda City Centre, Metro Station, Sector 29, Gurgaon",2,Italian,300,1,"P9818932269,01242970400","28.459129,77.072497",,0,200,30,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.06,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.1313,[bill_without_taxes]*0.15,1,06AAAPM0972F1Z0,saffron hospitality services,1,dt:01-07-2017,0.09,0.09,0,0,0,0,0,0,0,0,0,0,15,20,chicagopizzahuda@gmail.com,9818932269,,249,1000,2300,,,,,1000,2300,,,,,1000,2300,,,,,1000,2300,,,,,1000,2300,,,,,1000,2300,,,,,1000,2300,,,,,1,0
11768,EGGjactly The Food Truck,Sector 29,18,"Leisure Vally road, Sector 29, Gurgaon",2,"American,Fast Food",500,0,P9811807878,"28.471642,77.06469700000002",,0,200,30,30,20,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.1313,[bill_without_taxes]*0.15,1,,,1,dt:01-07-2017,0.1313,0,0,0,0,0,0,0,0,0,0,0,15,20,hello@eggjactly.in,9811807878,,2181,1810,2345,,,,,1810,2345,,,,,1810,2345,,,,,1810,2345,,,,,1810,2345,,,,,1810,2345,,,,,1810,2345,,,,,1,0
11769,Yo! Dimsum,Ansal plaza mall,30,"Ground Floor, Ansal Plaza Mall, Palam Vihar, Gurgaon",2,Chinese,150,0,"P9717110894,9810469443","28.511527,77.04202800000007",,0,200,30,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0.1313,[bill]*0.20,1,06AAMFB2542E1ZS,Yo! Dimsum,1,dt:01-07-2017,0.06,0.06,0,0,0.06,0.06,0,0,0,0,0,0,15,20,niteshjindal61@gmail.com,9810469443,,1675,1230,2045,,,,,1230,2045,,,,,1230,2045,,,,,1230,2045,,,,,1230,2045,,,,,1230,2045,,,,,1230,2045,,,,,1,0
11770,Harish Bakery,Sector 56,88,"sco no 34 &35,district commercial centre,sector 56,gurgaon",2,"North Indian,Chinese",350,0,"P9899726777,9899726888,9899726999","28.428488,77.09992199999999",,0,200,30,30,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[CART_SUBTOTAL]*0,[bill_without_taxes]*0.15,1,06AABCH2910G1Z3,Harish Bakers & Confectioners Pvt. Ltd.,1,dt:01-07-2017,0,0,0,0,0,0,0,0,0,0,0,0,15,20,info@harishbakery.com,9899726777,,1676,1000,2130,,,,,1000,2130,,,,,1000,2130,,,,,1000,2130,,,,,1000,2130,,,,,1000,2130,,,,,1000,2130,,,,,1,0
